"data_id","age","comprehension","production","language","form","birth_order","ethnicity","sex","zygosity","norming","mom_ed","longitudinal","source_name","license"
33872,31,650,650,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33873,31,253,253,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33874,31,629,629,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33875,31,599,599,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33876,31,555,555,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33877,31,583,583,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33878,31,197,197,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33879,31,645,645,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33880,31,173,173,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33881,31,491,491,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33882,31,558,558,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33883,31,414,414,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33884,31,485,485,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33885,31,648,648,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33886,31,513,513,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33887,31,624,624,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33888,31,442,442,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33889,31,667,667,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33890,31,488,488,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33891,31,286,286,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33892,31,375,375,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33893,31,644,644,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33894,31,419,419,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33895,31,653,653,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33896,31,522,522,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33897,31,218,218,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33898,31,551,551,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33899,31,526,526,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33900,31,587,587,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33901,31,61,61,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33902,31,567,567,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33903,31,206,206,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33904,31,583,583,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33905,31,195,195,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33906,31,447,447,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33907,31,548,548,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33908,31,295,295,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33909,31,480,480,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33910,31,648,648,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33911,31,672,672,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33912,31,572,572,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33913,31,294,294,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33914,31,440,440,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33915,31,422,422,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33916,31,639,639,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33917,31,549,549,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33918,31,605,605,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33919,31,548,548,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33920,31,409,409,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33921,31,638,638,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33922,31,678,678,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33923,31,318,318,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33924,32,443,443,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33925,32,598,598,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33926,32,610,610,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33927,32,159,159,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33928,32,370,370,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33929,32,283,283,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33930,32,641,641,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33931,32,251,251,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33932,32,662,662,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33933,32,399,399,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33934,32,201,201,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33935,32,534,534,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33936,32,631,631,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33937,32,653,653,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33938,32,635,635,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33939,32,245,245,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33940,32,644,644,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33941,32,381,381,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33942,32,406,406,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33943,32,262,262,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33944,32,657,657,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33945,32,496,496,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33946,32,624,624,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33947,32,688,688,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33948,32,605,605,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33949,32,683,683,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33950,32,521,521,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33951,32,656,656,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33952,32,543,543,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33953,32,556,556,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33954,32,620,620,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33955,32,442,442,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33956,32,504,504,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33957,32,671,671,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33958,32,683,683,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33959,32,513,513,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33960,32,604,604,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33961,32,526,526,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33962,32,523,523,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33963,32,443,443,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33964,32,211,211,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33965,32,601,601,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33966,32,579,579,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33967,32,169,169,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33968,32,131,131,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33969,32,674,674,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33970,32,152,152,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33971,32,579,579,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33972,32,565,565,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33973,32,673,673,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33974,32,478,478,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33975,32,566,566,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33976,32,550,550,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33977,32,524,524,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33978,32,697,697,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33979,33,663,663,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33980,33,664,664,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33981,33,624,624,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33982,33,304,304,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33983,33,608,608,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33984,33,142,142,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33985,33,70,70,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33986,33,545,545,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33987,33,404,404,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33988,33,173,173,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33989,33,659,659,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33990,33,682,682,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33991,33,304,304,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33992,33,664,664,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33993,33,466,466,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33994,33,654,654,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33995,33,551,551,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33996,33,584,584,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33997,33,662,662,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33998,33,682,682,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
33999,33,422,422,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34000,33,639,639,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34001,33,673,673,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34002,33,576,576,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34003,33,551,551,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34004,33,652,652,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34005,33,172,172,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34006,33,363,363,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34007,33,366,366,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34008,33,613,613,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34009,33,475,475,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34010,33,637,637,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34011,33,598,598,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34012,33,653,653,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34013,33,684,684,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34014,33,681,681,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34015,33,617,617,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34016,33,369,369,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34017,33,451,451,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34018,33,622,622,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34019,33,665,665,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34020,33,371,371,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34021,33,517,517,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34022,33,452,452,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34023,33,667,667,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34024,33,681,681,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34025,33,627,627,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34026,33,517,517,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34027,33,245,245,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34028,33,521,521,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34029,33,670,670,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34030,33,650,650,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34031,33,290,290,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34032,33,446,446,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34033,33,373,373,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34034,34,661,661,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34035,34,410,410,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34036,34,514,514,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34037,34,76,76,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34038,34,547,547,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34039,34,538,538,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34040,34,613,613,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34041,34,456,456,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34042,34,493,493,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34043,34,419,419,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34044,34,599,599,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34045,34,495,495,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34046,34,404,404,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34047,34,620,620,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34048,34,542,542,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34049,34,576,576,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34050,34,621,621,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34051,34,592,592,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34052,34,661,661,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34053,34,670,670,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34054,34,666,666,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34055,34,609,609,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34056,34,681,681,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34057,34,680,680,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34058,34,472,472,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34059,34,395,395,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34060,34,575,575,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34061,34,626,626,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34062,34,473,473,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34063,34,574,574,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34064,34,279,279,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34065,34,435,435,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34066,34,512,512,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34067,34,512,512,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34068,34,683,683,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34069,34,513,513,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34070,34,669,669,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34071,34,620,620,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34072,34,484,484,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34073,34,644,644,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34074,34,575,575,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34075,34,663,663,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34076,34,628,628,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34077,34,395,395,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34078,34,121,121,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34079,34,625,625,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34080,34,157,157,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34081,34,458,458,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34082,34,205,205,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34083,34,566,566,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34084,34,508,508,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34085,34,686,686,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34086,34,621,621,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34087,34,586,586,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34088,34,516,516,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34089,34,540,540,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34090,34,489,489,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34091,34,595,595,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34092,35,470,470,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34093,35,479,479,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34094,35,537,537,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34095,35,562,562,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34096,35,617,617,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34097,35,679,679,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34098,35,630,630,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34099,35,557,557,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34100,35,657,657,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34101,35,689,689,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34102,35,512,512,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34103,35,225,225,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34104,35,680,680,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34105,35,474,474,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34106,35,681,681,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34107,35,90,90,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34108,35,405,405,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34109,35,179,179,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34110,35,463,463,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34111,35,606,606,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34112,35,609,609,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34113,35,648,648,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34114,35,233,233,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34115,35,365,365,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34116,35,568,568,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34117,35,608,608,"Russian","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34118,35,418,418,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
34119,35,663,663,"Russian","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"CLEX","CC-BY"
