"data_id","age","comprehension","production","language","form","birth_order","ethnicity","sex","zygosity","norming","mom_ed","longitudinal","source_name","license","is_first"
134126,16,35,35,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134127,16,20,20,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134128,16,86,86,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134129,16,152,152,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134130,16,12,12,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134131,16,65,65,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134132,16,31,31,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134133,16,69,69,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134134,16,76,76,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134135,16,40,40,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134136,16,24,24,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134137,16,17,17,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134138,16,0,0,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134139,16,58,58,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134140,16,13,13,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134141,16,164,164,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134142,16,135,135,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134143,16,37,37,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134144,16,20,20,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134145,16,114,114,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134146,16,11,11,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134147,16,41,41,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134148,16,48,48,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134149,16,122,122,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134150,16,35,35,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134151,16,58,58,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134152,16,64,64,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134153,16,6,6,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134154,16,23,23,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134155,16,70,70,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134156,16,22,22,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134157,16,11,11,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134158,16,62,62,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134159,16,79,79,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134160,16,44,44,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134161,16,89,89,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134162,16,68,68,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134163,16,41,41,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134164,16,10,10,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134165,16,64,64,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134166,16,34,34,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134167,16,36,36,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134168,16,26,26,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134169,16,27,27,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134170,16,25,25,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134171,16,8,8,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134172,16,14,14,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134173,16,18,18,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134174,16,85,85,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134175,16,21,21,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134176,16,56,56,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134177,16,39,39,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134178,16,24,24,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134179,16,161,161,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134180,16,13,13,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134181,16,11,11,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134182,16,74,74,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134183,16,284,284,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134184,16,11,11,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134185,16,33,33,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134186,16,37,37,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134187,16,24,24,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134188,16,41,41,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134189,16,24,24,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134190,16,42,42,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134191,16,21,21,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134192,16,41,41,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134193,16,120,120,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134194,16,11,11,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134195,16,62,62,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134196,16,139,139,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134197,16,42,42,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134198,16,43,43,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134199,16,26,26,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134200,16,96,96,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134201,16,13,13,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134202,16,8,8,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134203,16,30,30,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134204,16,27,27,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134205,16,26,26,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134206,16,24,24,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134207,16,9,9,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134208,16,32,32,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134209,16,97,97,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134210,16,13,13,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134211,16,22,22,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134212,16,21,21,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134213,16,55,55,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134214,16,14,14,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134215,16,17,17,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134216,16,58,58,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134217,16,3,3,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134218,16,9,9,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134219,16,49,49,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134220,16,71,71,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134221,16,56,56,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134222,16,52,52,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134223,16,24,24,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134224,16,9,9,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134225,16,9,9,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134226,16,121,121,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134227,16,87,87,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134228,16,37,37,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134229,16,66,66,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134230,16,29,29,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134231,16,100,100,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134232,16,6,6,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134233,16,17,17,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134234,16,64,64,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134235,16,22,22,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134236,16,7,7,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134237,16,71,71,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134238,16,20,20,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134239,16,40,40,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134240,16,216,216,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134241,16,275,275,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134242,16,7,7,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134243,16,2,2,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134244,16,90,90,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134245,16,52,52,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134246,16,20,20,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134247,16,8,8,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134248,16,3,3,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134249,16,8,8,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134250,16,19,19,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134251,16,58,58,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134252,16,33,33,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134253,16,113,113,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134254,16,38,38,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134255,16,75,75,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134256,16,23,23,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134257,16,117,117,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134258,16,28,28,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134259,16,48,48,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134260,16,8,8,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134261,16,26,26,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134262,16,27,27,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134263,16,160,160,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134264,16,97,97,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134265,16,30,30,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134266,16,288,288,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134267,16,76,76,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134268,16,30,30,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134269,16,40,40,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134270,16,51,51,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134271,16,113,113,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134272,16,9,9,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134273,16,127,127,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134274,16,127,127,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134275,16,485,485,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134276,16,82,82,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134277,16,26,26,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134278,16,26,26,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134279,16,35,35,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134280,16,21,21,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134281,16,16,16,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134282,16,39,39,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134283,16,14,14,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134284,16,71,71,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134285,16,10,10,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134286,16,43,43,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134287,16,11,11,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134288,16,103,103,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134289,16,21,21,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134290,16,38,38,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134291,16,35,35,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134292,16,59,59,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134293,16,46,46,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134294,16,7,7,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134295,16,20,20,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134296,16,16,16,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134297,16,58,58,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134298,16,172,172,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134299,16,31,31,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134300,16,37,37,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134301,16,127,127,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134302,16,17,17,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134303,16,44,44,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134304,16,54,54,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134305,16,35,35,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134306,16,88,88,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134307,16,26,26,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134308,16,100,100,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134309,16,17,17,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134310,16,27,27,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134311,16,4,4,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134312,17,8,8,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134313,16,67,67,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134314,16,73,73,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134315,16,20,20,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134316,16,34,34,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134317,16,76,76,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134318,16,30,30,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134319,16,10,10,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134320,16,14,14,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134321,16,22,22,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134322,16,27,27,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134323,16,171,171,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134324,16,185,185,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134325,16,27,27,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134326,16,133,133,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134327,16,56,56,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134328,16,27,27,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134329,16,342,342,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134330,16,9,9,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134331,16,46,46,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134332,16,12,12,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134333,16,223,223,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134334,16,61,61,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134335,16,54,54,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134336,16,61,61,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134337,16,103,103,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134338,16,75,75,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134339,16,245,245,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134340,16,16,16,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134341,16,18,18,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134342,16,116,116,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134343,16,41,41,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134344,16,73,73,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134345,16,66,66,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134346,16,24,24,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134347,16,43,43,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134348,16,27,27,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134349,16,20,20,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134350,16,81,81,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134351,16,47,47,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134352,16,39,39,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134353,16,28,28,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
