,Country,Region,Happiness Score,Log GDP per Capita,Social Support,Life Expectancy,Freedom,Generosity,Perceptions of Corruption,Explained by: Log GDP per capita,Explained by: Social support,Explained by: Healthy life expectancy,Explained by: Freedom to make life choices,Explained by: Generosity,Explained by: Perceptions of corruption,year
127,Tunisia,Middle East and North Africa,4.392199993,9.314972877999999,0.6887185570000001,66.89785767,0.593361557,-0.216413811,0.867590249,0.874742687,0.8721677059999999,0.781156719,0.23586055600000005,0.055881143,0.043899573,2020
128,Mauritania,Sub-Saharan Africa,4.374599934,8.233919144,0.7908192279999999,57.01017761,0.551522553,-0.10600814199999999,0.746223509,0.539684892,1.113323569,0.425184816,0.185714483,0.128899664,0.122257635,2020
129,Sri Lanka,South Asia,4.327000141,9.389969826,0.825374067,67.20006561,0.837633669,0.081129618,0.859001756,0.897986948,1.19494009,0.792036712,0.528632462,0.25266614600000004,0.049444564,2020
130,Congo (Kinshasa),Sub-Saharan Africa,4.31099987,6.6942563060000015,0.6721590159999999,52.90000153,0.700793564,0.083637655,0.809403598,0.062487468,0.833055019,0.277212054,0.36462298,0.254324883,0.081466645,2020
131,Swaziland,Sub-Saharan Africa,4.3081002239999995,9.16267395,0.7702901959999999,51.18823624,0.646822274,-0.19920142,0.708263338,0.827539742,1.064835191,0.215585828,0.299935788,0.067264833,0.14676587300000002,2020
132,Myanmar,Southeast Asia,4.308000088,8.680481911000001,0.78440702,58.96171188,0.895075202,0.560663998,0.645124316,0.67809093,1.098178267,0.49544307600000004,0.5974788670000001,0.569813728,0.18753035399999998,2020
133,Comoros,Sub-Saharan Africa,4.288599968,7.833630085,0.625662446,57.34901047,0.547612607,0.09000840800000001,0.780622602,0.41562077399999997,0.723232806,0.43738332399999996,0.18102823199999998,0.258538276,0.100048535,2020
134,Togo,Sub-Saharan Africa,4.187200069,7.357711315,0.551312625,54.71989822,0.6498286129999999,0.002667875,0.7577334640000001,0.268116266,0.547622859,0.34273117799999997,0.303539038,0.200774252,0.114826456,2020
135,Ethiopia,Sub-Saharan Africa,4.186200142,7.5093855860000005,0.743307352,58.63959122,0.740795195,0.043377332000000005,0.7536900040000001,0.315125644,1.001103282,0.483846247,0.41256687,0.227698103,0.117437035,2020
136,Madagascar,Sub-Saharan Africa,4.165599823,7.281685829,0.668195903,59.10542679,0.5575740929999999,-0.011823638999999999,0.8174856309999999,0.244553208,0.823694348,0.500617027,0.192967549,0.191190064,0.076248638,2020
137,Egypt,Middle East and North Africa,4.151400089,9.316541672,0.7354478240000001,61.78015137,0.708354175,-0.196878314,0.787726879,0.8752289409999999,0.982539535,0.596911311,0.37368473399999996,0.068801254,0.095461793,2020
138,Sierra Leone,Sub-Saharan Africa,3.926399946,7.26880312,0.636142015,50.86514282,0.715315044,0.088660747,0.861330688,0.24056038300000002,0.747984946,0.20395396600000001,0.38202768600000003,0.257647008,0.047940935999999996,2020
139,Burundi,Sub-Saharan Africa,3.775300026,6.492642403,0.490325719,53.40000153,0.626350224,-0.017551597,0.606934547,0,0.403575271,0.295212835,0.275399059,0.18740178600000001,0.212186828,2020
140,Zambia,Sub-Saharan Africa,3.759399891,8.224720001,0.698824465,55.29937744,0.806500256,0.078037128,0.801289678,0.536833763,0.8960372809999999,0.36359334,0.49131754,0.250620902,0.086705238,2020
141,Haiti,Latin America and Caribbean,3.720799923,7.4113292689999986,0.593247831,55.59862518,0.537825167,0.40053457,0.6847672459999999,0.284734428,0.646671355,0.37436673,0.169297516,0.463909656,0.161935672,2020
142,Lesotho,Sub-Saharan Africa,3.6528000830000003,7.960488318999999,0.7804957029999999,48.00362396,0.738125861,-0.145732045,0.857392073,0.45493874,1.088940024,0.100934811,0.40936753200000003,0.10262764199999999,0.050483823,2020
143,India,South Asia,3.573299885,8.849823952000001,0.592200935,60.21518707,0.8814448709999999,0.05755160700000001,0.772042692,0.730576158,0.644198656,0.54057014,0.5811422470000001,0.237072483,0.105587982,2020
144,Malawi,Sub-Saharan Africa,3.538000107,7.062226295,0.544007301,57.59288788,0.803223193,0.021433279,0.731700778,0.176534727,0.53036809,0.446163297,0.487389833,0.21318505699999998,0.131633952,2020
145,Yemen,Middle East and North Africa,3.5274000169999997,7.759682655,0.817980587,56.72728348,0.599920273,-0.157735437,0.800287724,0.392701775,1.177477121,0.41500017,0.243721485,0.09468901199999999,0.08735212699999999,2020
146,Botswana,Sub-Saharan Africa,3.4788999560000002,9.711203575,0.7791217570000001,58.92445374,0.8213281040000001,-0.250394493,0.777930915,0.997548997,1.08569479,0.494101733,0.50908941,0.033407487,0.101786368,2020
147,Tanzania,Sub-Saharan Africa,3.4762001039999997,7.967665195,0.6889331940000001,57.49607468,0.82153976,0.10966868699999999,0.619799435,0.457163125,0.872674644,0.442677855,0.5093430879999999,0.27154091,0.20388086100000002,2020
148,Central African Republic,Sub-Saharan Africa,3.475899935,6.625160217,0.31945985600000004,45.20000076,0.640880644,0.082410358,0.891806662,0.041072082,0,0,0.292814463,0.253513217,0.028264717999999998,2020
149,Rwanda,Sub-Saharan Africa,3.312299967,7.600104332000001,0.54083544,61.09884644,0.9005894059999999,0.055483952,0.183541179,0.343242675,0.522876322,0.572383285,0.604087889,0.235704988,0.485542476,2020
150,Zimbabwe,Sub-Saharan Africa,3.2992000580000003,7.8657116889999985,0.7630927559999999,55.61725998,0.711457908,-0.072063953,0.81023699,0.425564021,1.0478352309999999,0.375037611,0.37740472,0.151349187,0.080928579,2020
151,Sudan,Sub-Saharan Africa,2.8166000839999996,7.425359726,0.553707123,51,0.451313615,0.016518548,0.7634173040000001,0.289082974,0.5532785060000001,0.208809033,0.065609254,0.209934607,0.111156799,2020
152,Afghanistan,South Asia,2.566900015,7.462860583999999,0.470366955,52.59000015,0.39657300700000003,-0.0964294,0.9336865540000001,0.30070585,0.356433839,0.266051531,0,0.135234714,0.001225785,2020
153,Finland,Western Europe,7.8420000000000005,10.775,0.9540000000000001,72,0.9490000000000001,-0.098,0.18600000000000005,1.446,1.1059999999999999,0.741,0.691,0.124,0.48100000000000004,2021
154,Denmark,Western Europe,7.62,10.933,0.9540000000000001,72.7,0.946,0.03,0.179,1.5019999999999998,1.1079999999999999,0.763,0.6859999999999999,0.20800000000000002,0.485,2021
155,Switzerland,Western Europe,7.5710000000000015,11.117,0.9420000000000001,74.4,0.919,0.025,0.292,1.5659999999999998,1.079,0.816,0.653,0.204,0.413,2021
156,Iceland,Western Europe,7.5539999999999985,10.878,0.983,73,0.955,0.16,0.6729999999999999,1.482,1.172,0.772,0.698,0.293,0.17,2021
157,Netherlands,Western Europe,7.463999999999999,10.932,0.9420000000000001,72.4,0.9129999999999999,0.175,0.33799999999999997,1.501,1.079,0.753,0.647,0.302,0.384,2021
158,Norway,Western Europe,7.392,11.052999999999999,0.9540000000000001,73.3,0.96,0.09300000000000001,0.27,1.5430000000000001,1.1079999999999999,0.782,0.703,0.249,0.4270000000000001,2021
159,Sweden,Western Europe,7.362999999999999,10.867,0.934,72.7,0.945,0.086,0.237,1.4780000000000002,1.062,0.763,0.685,0.244,0.44799999999999995,2021
160,Luxembourg,Western Europe,7.324,11.647,0.9079999999999999,72.6,0.907,-0.034,0.386,1.751,1.003,0.76,0.639,0.166,0.353,2021
161,New Zealand,North America and ANZ,7.277,10.642999999999999,0.948,73.4,0.929,0.134,0.242,1.4,1.094,0.785,0.665,0.276,0.445,2021
162,Austria,Western Europe,7.268,10.905999999999999,0.934,73.3,0.9079999999999999,0.042,0.48100000000000004,1.492,1.062,0.782,0.64,0.215,0.292,2021
163,Australia,North America and ANZ,7.183,10.796,0.94,73.9,0.914,0.159,0.442,1.453,1.0759999999999998,0.8009999999999999,0.647,0.29100000000000004,0.317,2021
164,Israel,Middle East and North Africa,7.157,10.575,0.9390000000000001,73.503,0.8,0.031,0.753,1.376,1.074,0.7879999999999999,0.509,0.20800000000000002,0.11900000000000001,2021
165,Germany,Western Europe,7.155,10.873,0.903,72.5,0.875,0.011000000000000001,0.46,1.48,0.993,0.757,0.6,0.195,0.306,2021
166,Canada,North America and ANZ,7.103,10.776,0.9259999999999999,73.8,0.915,0.08900000000000001,0.415,1.4469999999999998,1.044,0.7979999999999999,0.648,0.24600000000000002,0.335,2021
167,Ireland,Western Europe,7.085,11.342,0.9470000000000001,72.4,0.879,0.077,0.363,1.6440000000000001,1.092,0.753,0.606,0.23800000000000002,0.3670000000000001,2021
168,Costa Rica,Latin America and Caribbean,7.069,9.88,0.8909999999999999,71.4,0.934,-0.126,0.809,1.1340000000000001,0.966,0.722,0.6729999999999999,0.105,0.083,2021
169,United Kingdom,Western Europe,7.064,10.707,0.934,72.5,0.8590000000000001,0.233,0.45899999999999996,1.423,1.062,0.757,0.58,0.34,0.306,2021
170,Czech Republic,Central and Eastern Europe,6.965,10.556,0.9470000000000001,70.807,0.858,-0.20800000000000002,0.868,1.37,1.09,0.703,0.58,0.052000000000000005,0.046,2021
171,United States,North America and ANZ,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1.5330000000000001,1.03,0.621,0.5539999999999999,0.252,0.154,2021
172,Belgium,Western Europe,6.834,10.823,0.9059999999999999,72.199,0.7829999999999999,-0.153,0.6459999999999999,1.463,0.998,0.747,0.489,0.08800000000000001,0.187,2021
173,France,Western Europe,6.69,10.704,0.9420000000000001,74,0.8220000000000001,-0.147,0.5710000000000001,1.421,1.081,0.804,0.536,0.092,0.235,2021
174,Bahrain,Middle East and North Africa,6.647,10.669,0.862,69.495,0.925,0.08900000000000001,0.722,1.409,0.899,0.662,0.6609999999999999,0.24600000000000002,0.139,2021
175,Malta,Western Europe,6.602,10.674000000000001,0.9309999999999999,72.2,0.927,0.133,0.653,1.411,1.055,0.747,0.664,0.275,0.183,2021
176,Taiwan,East Asia,6.584,10.870999999999999,0.898,69.6,0.784,-0.07,0.721,1.48,0.982,0.665,0.49,0.142,0.139,2021
177,United Arab Emirates,Middle East and North Africa,6.561,11.085,0.8440000000000001,67.333,0.932,0.07400000000000001,0.589,1.555,0.86,0.594,0.67,0.23600000000000002,0.223,2021
178,Saudi Arabia,Middle East and North Africa,6.494,10.743,0.8909999999999999,66.60300000000001,0.877,-0.149,0.684,1.435,0.9640000000000001,0.5710000000000001,0.603,0.09,0.163,2021
179,Spain,Western Europe,6.4910000000000005,10.571,0.932,74.7,0.7609999999999999,-0.081,0.745,1.375,1.057,0.826,0.462,0.135,0.124,2021
180,Italy,Western Europe,6.483,10.623,0.88,73.8,0.693,-0.084,0.866,1.393,0.94,0.7979999999999999,0.379,0.133,0.047,2021
181,Slovenia,Central and Eastern Europe,6.461,10.529000000000002,0.948,71.4,0.9490000000000001,-0.10099999999999999,0.8059999999999999,1.36,1.093,0.722,0.69,0.122,0.085,2021
182,Guatemala,Latin America and Caribbean,6.435,9.052999999999999,0.813,64.958,0.9059999999999999,-0.038,0.775,0.845,0.79,0.519,0.638,0.163,0.105,2021
183,Uruguay,Latin America and Caribbean,6.431,9.966000000000001,0.925,69.1,0.8959999999999999,-0.092,0.59,1.1640000000000001,1.042,0.649,0.625,0.128,0.223,2021
184,Singapore,Southeast Asia,6.3770000000000024,11.488,0.915,76.953,0.927,-0.018000000000000002,0.08199999999999999,1.695,1.0190000000000001,0.897,0.664,0.17600000000000002,0.547,2021
185,Kosovo,Central and Eastern Europe,6.372000000000001,9.318,0.821,63.813,0.8690000000000001,0.257,0.917,0.937,0.807,0.483,0.593,0.35600000000000004,0.013999999999999999,2021
186,Slovakia,Central and Eastern Europe,6.331,10.369000000000002,0.9359999999999999,69.20100000000001,0.7659999999999999,-0.124,0.9109999999999999,1.304,1.0659999999999998,0.653,0.46799999999999997,0.107,0.018000000000000002,2021
187,Brazil,Latin America and Caribbean,6.33,9.577,0.882,66.601,0.804,-0.071,0.7559999999999999,1.028,0.9440000000000001,0.5710000000000001,0.514,0.142,0.11699999999999999,2021
188,Mexico,Latin America and Caribbean,6.317,9.859,0.831,68.597,0.862,-0.147,0.799,1.126,0.83,0.634,0.585,0.092,0.08900000000000001,2021
189,Jamaica,Latin America and Caribbean,6.309,9.186,0.877,67.5,0.89,-0.13699999999999998,0.884,0.8909999999999999,0.932,0.599,0.618,0.099,0.035,2021
190,Lithuania,Central and Eastern Europe,6.255,10.499,0.935,67.906,0.773,-0.203,0.826,1.35,1.065,0.612,0.47600000000000003,0.055999999999999994,0.073,2021
191,Cyprus,Western Europe,6.223,10.575999999999999,0.802,73.898,0.763,-0.015,0.8440000000000001,1.3769999999999998,0.765,0.8009999999999999,0.46399999999999997,0.17800000000000002,0.061,2021
192,Estonia,Central and Eastern Europe,6.189,10.481,0.941,68.8,0.909,-0.106,0.527,1.344,1.079,0.64,0.6409999999999999,0.11900000000000001,0.263,2021
193,Panama,Latin America and Caribbean,6.18,10.35,0.8959999999999999,69.652,0.872,-0.166,0.856,1.298,0.976,0.667,0.596,0.079,0.053,2021
194,Uzbekistan,Commonwealth of Independent States,6.178999999999999,8.836,0.9179999999999999,65.255,0.97,0.311,0.515,0.769,1.0270000000000001,0.528,0.716,0.391,0.271,2021
195,Chile,Latin America and Caribbean,6.1720000000000015,10.071,0.882,70,0.742,-0.044000000000000004,0.83,1.2,0.946,0.6779999999999999,0.43799999999999994,0.159,0.07,2021
196,Poland,Central and Eastern Europe,6.166,10.382,0.898,69.702,0.841,-0.165,0.735,1.3090000000000002,0.982,0.6679999999999999,0.5579999999999999,0.08,0.13,2021
197,Kazakhstan,Commonwealth of Independent States,6.152,10.155,0.9520000000000001,65.2,0.853,-0.069,0.733,1.23,1.103,0.527,0.573,0.14300000000000002,0.132,2021
198,Romania,Central and Eastern Europe,6.14,10.284,0.8320000000000001,67.355,0.845,-0.21899999999999997,0.938,1.275,0.8320000000000001,0.595,0.564,0.045,0.001,2021
199,Kuwait,Middle East and North Africa,6.106,10.817,0.843,66.9,0.867,-0.10400000000000001,0.736,1.4609999999999999,0.857,0.58,0.591,0.12,0.13,2021
200,Serbia,Central and Eastern Europe,6.077999999999999,9.787,0.873,68.6,0.778,0.002,0.835,1.101,0.924,0.634,0.48200000000000004,0.18899999999999997,0.066,2021
201,El Salvador,Latin America and Caribbean,6.061,9.054,0.762,66.402,0.888,-0.11,0.688,0.845,0.675,0.565,0.615,0.11599999999999999,0.16,2021
202,Mauritius,Sub-Saharan Africa,6.0489999999999995,10.008,0.905,66.70100000000001,0.867,-0.054000000000000006,0.789,1.178,0.996,0.574,0.59,0.153,0.096,2021
203,Latvia,Central and Eastern Europe,6.032,10.315,0.927,67.1,0.715,-0.162,0.8,1.285,1.047,0.5870000000000001,0.405,0.08199999999999999,0.08900000000000001,2021
204,Colombia,Latin America and Caribbean,6.0120000000000005,9.557,0.847,68.001,0.8370000000000001,-0.135,0.841,1.021,0.866,0.615,0.5539999999999999,0.1,0.063,2021
205,Hungary,Central and Eastern Europe,5.992000000000001,10.357999999999999,0.943,68,0.755,-0.18600000000000005,0.8759999999999999,1.301,1.083,0.615,0.45399999999999996,0.067,0.04,2021
206,Thailand,Southeast Asia,5.985,9.805,0.888,67.40100000000001,0.884,0.287,0.895,1.107,0.9570000000000001,0.596,0.611,0.375,0.027999999999999997,2021
207,Nicaragua,Latin America and Caribbean,5.972,8.62,0.8640000000000001,67.657,0.836,0.02,0.664,0.693,0.904,0.604,0.5529999999999999,0.201,0.17600000000000002,2021
208,Japan,East Asia,5.94,10.610999999999999,0.884,75.1,0.7959999999999999,-0.258,0.638,1.389,0.9490000000000001,0.838,0.504,0.02,0.192,2021
209,Argentina,Latin America and Caribbean,5.928999999999999,9.962,0.898,69,0.828,-0.182,0.8340000000000001,1.162,0.98,0.6459999999999999,0.544,0.069,0.067,2021
210,Portugal,Western Europe,5.928999999999999,10.421,0.879,72.6,0.892,-0.244,0.887,1.3230000000000002,0.9390000000000001,0.76,0.621,0.028999999999999998,0.033,2021
211,Honduras,Latin America and Caribbean,5.919,8.648,0.812,67.3,0.857,0.081,0.809,0.703,0.787,0.593,0.578,0.24100000000000002,0.083,2021
212,Croatia,Central and Eastern Europe,5.8820000000000014,10.217,0.924,70.79899999999998,0.754,-0.11800000000000001,0.9390000000000001,1.251,1.0390000000000001,0.703,0.45299999999999996,0.111,0,2021
213,Philippines,Southeast Asia,5.88,9.076,0.83,62,0.917,-0.09699999999999999,0.742,0.853,0.828,0.426,0.6509999999999999,0.125,0.126,2021
214,South Korea,East Asia,5.845,10.651,0.799,73.9,0.672,-0.083,0.727,1.403,0.758,0.8009999999999999,0.353,0.134,0.135,2021
215,Peru,Latin America and Caribbean,5.84,9.458,0.8320000000000001,68.25,0.8220000000000001,-0.154,0.8909999999999999,0.986,0.833,0.623,0.536,0.087,0.031,2021
216,Bosnia and Herzegovina,Central and Eastern Europe,5.813,9.59,0.87,68.098,0.706,0.113,0.9309999999999999,1.032,0.919,0.618,0.395,0.261,0.005,2021
217,Moldova,Commonwealth of Independent States,5.766,9.454,0.857,65.699,0.8220000000000001,-0.079,0.9179999999999999,0.985,0.888,0.542,0.536,0.13699999999999998,0.013000000000000001,2021
218,Ecuador,Latin America and Caribbean,5.763999999999999,9.312999999999999,0.821,68.8,0.8420000000000001,-0.124,0.843,0.935,0.8059999999999999,0.64,0.56,0.107,0.062,2021
219,Kyrgyzstan,Commonwealth of Independent States,5.744,8.538,0.893,64.40100000000001,0.935,0.11900000000000001,0.9079999999999999,0.665,0.971,0.501,0.6729999999999999,0.266,0.02,2021
220,Greece,Western Europe,5.723,10.279000000000002,0.823,72.6,0.5820000000000001,-0.28800000000000003,0.823,1.273,0.8109999999999999,0.76,0.243,0,0.07400000000000001,2021
221,Bolivia,Latin America and Caribbean,5.716,9.046,0.81,63.901,0.875,-0.077,0.8390000000000001,0.8420000000000001,0.782,0.486,0.6,0.138,0.064,2021
222,Mongolia,East Asia,5.6770000000000005,9.4,0.935,62.5,0.708,0.11599999999999999,0.856,0.966,1.065,0.442,0.397,0.263,0.053,2021
223,Paraguay,Latin America and Caribbean,5.653,9.448,0.893,65.9,0.8759999999999999,0.027999999999999997,0.882,0.983,0.97,0.5489999999999999,0.602,0.20600000000000002,0.037000000000000005,2021
224,Montenegro,Central and Eastern Europe,5.581,9.94,0.858,68.699,0.708,-0.034,0.812,1.155,0.8909999999999999,0.637,0.397,0.166,0.081,2021
225,Dominican Republic,Latin America and Caribbean,5.545,9.802,0.853,66.102,0.86,-0.133,0.7140000000000001,1.1059999999999999,0.879,0.555,0.581,0.10099999999999999,0.14400000000000002,2021
226,North Cyprus,Western Europe,5.5360000000000005,10.575999999999999,0.82,73.898,0.795,0.012,0.626,1.3769999999999998,0.8059999999999999,0.8009999999999999,0.503,0.196,0.2,2021
227,Belarus,Commonwealth of Independent States,5.534,9.853,0.91,66.253,0.65,-0.18,0.627,1.124,1.0070000000000001,0.56,0.326,0.07,0.19899999999999998,2021
228,Russia,Commonwealth of Independent States,5.477,10.189,0.903,64.703,0.718,-0.111,0.845,1.2409999999999999,0.992,0.511,0.409,0.115,0.06,2021
229,Hong Kong,East Asia,5.477,11,0.836,76.82,0.7170000000000001,0.067,0.40299999999999997,1.525,0.841,0.893,0.408,0.23199999999999998,0.342,2021
230,Tajikistan,Commonwealth of Independent States,5.466,8.091000000000001,0.86,64.281,0.8320000000000001,-0.055999999999999994,0.5529999999999999,0.508,0.895,0.498,0.5479999999999999,0.152,0.247,2021
231,Vietnam,Southeast Asia,5.4110000000000005,8.972999999999997,0.85,68.03399999999999,0.94,-0.098,0.7959999999999999,0.8170000000000001,0.873,0.616,0.679,0.124,0.091,2021
232,Libya,Middle East and North Africa,5.41,9.622,0.8270000000000001,62.3,0.7709999999999999,-0.087,0.667,1.044,0.821,0.435,0.474,0.131,0.174,2021
233,Malaysia,Southeast Asia,5.3839999999999995,10.238,0.8170000000000001,67.102,0.895,0.125,0.8390000000000001,1.2590000000000001,0.797,0.5870000000000001,0.624,0.27,0.064,2021
234,Indonesia,Southeast Asia,5.345,9.365,0.8109999999999999,62.236000000000004,0.873,0.542,0.867,0.9540000000000001,0.7859999999999999,0.433,0.598,0.541,0.046,2021
235,Congo (Brazzaville),Sub-Saharan Africa,5.3420000000000005,8.117,0.636,58.221000000000004,0.695,-0.068,0.745,0.518,0.392,0.307,0.381,0.14400000000000002,0.124,2021
236,China,East Asia,5.3389999999999995,9.673,0.8109999999999999,69.593,0.904,-0.146,0.755,1.061,0.785,0.665,0.636,0.09300000000000001,0.11699999999999999,2021
237,Ivory Coast,Sub-Saharan Africa,5.306,8.551,0.644,50.114,0.741,-0.016,0.794,0.669,0.409,0.052000000000000005,0.43799999999999994,0.177,0.092,2021
238,Armenia,Commonwealth of Independent States,5.2829999999999995,9.487,0.799,67.055,0.825,-0.168,0.629,0.996,0.758,0.585,0.54,0.079,0.198,2021
239,Nepal,South Asia,5.269,8.12,0.774,64.233,0.782,0.152,0.727,0.519,0.7020000000000001,0.496,0.488,0.287,0.135,2021
240,Bulgaria,Central and Eastern Europe,5.266,10.016,0.9309999999999999,67,0.7879999999999999,-0.096,0.932,1.181,1.055,0.583,0.494,0.125,0.005,2021
241,Maldives,South Asia,5.1979999999999995,9.826,0.9129999999999999,70.6,0.8540000000000001,0.024,0.825,1.115,1.015,0.6970000000000001,0.575,0.204,0.073,2021
242,Azerbaijan,Commonwealth of Independent States,5.171,9.568999999999999,0.836,65.656,0.8140000000000001,-0.223,0.506,1.025,0.841,0.541,0.526,0.043,0.276,2021
243,Cameroon,Sub-Saharan Africa,5.142,8.189,0.71,53.515,0.731,0.026000000000000002,0.848,0.5429999999999999,0.556,0.159,0.425,0.205,0.057999999999999996,2021
244,Senegal,Sub-Saharan Africa,5.1320000000000014,8.118,0.71,59.802,0.695,-0.046,0.8009999999999999,0.518,0.5579999999999999,0.35700000000000004,0.381,0.158,0.08800000000000001,2021
245,Albania,Central and Eastern Europe,5.117,9.52,0.6970000000000001,68.999,0.785,-0.03,0.9009999999999999,1.008,0.529,0.6459999999999999,0.491,0.168,0.024,2021
246,North Macedonia,Central and Eastern Europe,5.101,9.693,0.805,65.47399999999999,0.7509999999999999,0.038,0.905,1.068,0.772,0.535,0.45,0.212,0.022000000000000002,2021
247,Ghana,Sub-Saharan Africa,5.088,8.58,0.727,57.58600000000001,0.807,0.12300000000000001,0.848,0.68,0.595,0.287,0.517,0.268,0.057999999999999996,2021
248,Niger,Sub-Saharan Africa,5.074,7.098,0.6409999999999999,53.78,0.8059999999999999,0.018000000000000002,0.693,0.162,0.402,0.16699999999999998,0.516,0.2,0.157,2021
249,Turkmenistan,Commonwealth of Independent States,5.066,9.629,0.983,62.409,0.877,0.273,0.888,1.046,1.172,0.439,0.602,0.366,0.033,2021
250,Gambia,Sub-Saharan Africa,5.051,7.686,0.69,55.16,0.6970000000000001,0.424,0.746,0.3670000000000001,0.511,0.21,0.384,0.465,0.12300000000000001,2021
251,Benin,Sub-Saharan Africa,5.045,8.087,0.489,54.713,0.757,-0.034,0.6609999999999999,0.507,0.057999999999999996,0.196,0.457,0.166,0.17800000000000002,2021
252,Laos,Southeast Asia,5.03,8.947000000000003,0.728,58.968,0.91,0.12300000000000001,0.6579999999999999,0.8079999999999999,0.598,0.33,0.643,0.268,0.179,2021
253,Bangladesh,South Asia,5.025,8.454,0.693,64.8,0.877,-0.040999999999999995,0.682,0.635,0.52,0.514,0.603,0.161,0.16399999999999998,2021
254,Guinea,Sub-Saharan Africa,4.984,7.837999999999999,0.639,55.008,0.6970000000000001,0.095,0.7659999999999999,0.42,0.39899999999999997,0.20600000000000002,0.384,0.25,0.111,2021
255,South Africa,Sub-Saharan Africa,4.956,9.402999999999999,0.86,56.903999999999996,0.7490000000000001,-0.067,0.86,0.9670000000000001,0.895,0.265,0.447,0.14400000000000002,0.051,2021
256,Turkey,Middle East and North Africa,4.948,10.24,0.8220000000000001,67.199,0.5760000000000001,-0.139,0.7759999999999999,1.26,0.809,0.59,0.23600000000000002,0.09699999999999999,0.10400000000000001,2021
257,Pakistan,South Asia,4.934,8.458,0.6509999999999999,58.708999999999996,0.726,0.098,0.787,0.637,0.423,0.322,0.418,0.252,0.09699999999999999,2021
258,Morocco,Middle East and North Africa,4.918,8.902999999999997,0.56,66.208,0.774,-0.23600000000000002,0.8009999999999999,0.792,0.21899999999999997,0.5579999999999999,0.47700000000000004,0.034,0.08800000000000001,2021
259,Venezuela,Latin America and Caribbean,4.8919999999999995,9.073,0.861,66.7,0.615,-0.16899999999999998,0.8270000000000001,0.852,0.897,0.574,0.284,0.078,0.07200000000000001,2021
260,Georgia,Commonwealth of Independent States,4.891,9.585,0.6709999999999999,64.3,0.7829999999999999,-0.23800000000000002,0.655,1.03,0.47,0.498,0.488,0.032,0.18100000000000002,2021
261,Algeria,Middle East and North Africa,4.887,9.342,0.802,66.005,0.48,-0.067,0.752,0.946,0.765,0.552,0.11900000000000001,0.14400000000000002,0.12,2021
262,Ukraine,Commonwealth of Independent States,4.875,9.436,0.888,64.902,0.7240000000000001,-0.011000000000000001,0.924,0.9790000000000001,0.958,0.517,0.41700000000000004,0.18100000000000002,0.01,2021
263,Iraq,Middle East and North Africa,4.854,9.24,0.746,60.583,0.63,-0.053,0.875,0.91,0.638,0.381,0.302,0.153,0.040999999999999995,2021
264,Gabon,Sub-Saharan Africa,4.852,9.603,0.7759999999999999,59.961999999999996,0.731,-0.2,0.84,1.037,0.7070000000000001,0.36200000000000004,0.424,0.057999999999999996,0.064,2021
265,Burkina Faso,Sub-Saharan Africa,4.834,7.678,0.672,54.151,0.695,-0.009000000000000001,0.748,0.364,0.47200000000000003,0.179,0.381,0.182,0.122,2021
266,Cambodia,Southeast Asia,4.83,8.36,0.765,62,0.9590000000000001,0.034,0.843,0.603,0.68,0.426,0.7020000000000001,0.21,0.061,2021
267,Mozambique,Sub-Saharan Africa,4.794,7.1579999999999995,0.7440000000000001,54.706,0.882,0.061,0.684,0.183,0.634,0.196,0.608,0.228,0.163,2021
268,Nigeria,Sub-Saharan Africa,4.7589999999999995,8.533,0.74,50.102,0.737,0.037000000000000005,0.878,0.6629999999999999,0.625,0.051,0.433,0.212,0.039,2021
269,Mali,Sub-Saharan Africa,4.723,7.744,0.7240000000000001,51.968999999999994,0.6970000000000001,-0.036000000000000004,0.8270000000000001,0.387,0.59,0.11,0.384,0.16399999999999998,0.07200000000000001,2021
270,Iran,Middle East and North Africa,4.721,9.584,0.71,66.3,0.608,0.218,0.7140000000000001,1.03,0.557,0.561,0.275,0.33,0.14400000000000002,2021
271,Uganda,Sub-Saharan Africa,4.636,7.6770000000000005,0.7809999999999999,56.101000000000006,0.7090000000000001,0.122,0.855,0.364,0.718,0.24,0.39799999999999996,0.267,0.054000000000000006,2021
272,Liberia,Sub-Saharan Africa,4.625,7.2879999999999985,0.72,56.49800000000001,0.735,0.05,0.85,0.228,0.58,0.253,0.43,0.221,0.057,2021
273,Kenya,Sub-Saharan Africa,4.607,8.361,0.688,60.70399999999999,0.779,0.287,0.825,0.603,0.508,0.385,0.483,0.375,0.073,2021
274,Tunisia,Middle East and North Africa,4.596,9.266,0.691,67.20100000000001,0.6559999999999999,-0.201,0.87,0.919,0.515,0.59,0.33399999999999996,0.057,0.044000000000000004,2021
275,Lebanon,Middle East and North Africa,4.584,9.626,0.848,67.355,0.525,-0.073,0.898,1.045,0.868,0.595,0.175,0.14,0.026000000000000002,2021
276,Namibia,Sub-Saharan Africa,4.574,9.161,0.818,56.799,0.7190000000000001,-0.149,0.847,0.882,0.8009999999999999,0.262,0.41100000000000003,0.091,0.059000000000000004,2021
277,Palestinian Territories,Middle East and North Africa,4.5169999999999995,8.485,0.826,62.25,0.653,-0.163,0.821,0.6459999999999999,0.8190000000000001,0.434,0.33,0.08199999999999999,0.075,2021
